Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73.967418114684,15G-AM-1008-05,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9771695272048,7B-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.9699675160516,15E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9758959798289,4D-PM-1008-01,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9607608482656,36A-PM-1013-06,PM,2018-10-13,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9753283783695,8C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False,
-73.9785300509908,6A-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9540022445432,41E-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9608757424052,31D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9603620122205,36B-AM-1013-02,AM,2018-10-13,,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9801902133148,3A-AM-1012-03,AM,2018-10-12,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True,
-73.959077668148,34D-AM-1008-02,AM,2018-10-08,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9576559099012,41B-AM-1010-09,AM,2018-10-10,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.954595058342,39F-AM-1014-04,AM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9606344681252,37B-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9580105174865,39C-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9557263533489,37F-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,LAWN,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.97002473509,21A-AM-1019-08,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9545101041865,34I-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground Plane,in the playground.,True,False,False,False,True,with some nuts in the mouth,False,False,False,False,False,False,False,False,
-73.9711801122578,16C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False,
-73.9595645962539,31E-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,burying,False,False,False,False,False,False,True,False,
-73.9587712679442,36D-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False,
-73.9676206022477,23B-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9741846413977,12B-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,Climbing up rocks,False,False,True,False,True,climbing (up rocks),False,False,False,False,False,False,False,True,
-73.9703914126866,10G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,False,standing,False,False,False,False,False,False,True,False,
-73.9707900566519,14D-AM-1014-09,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.975086415444,3F-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,just to right when enter sanctuary,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9557172336815,35G-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True,
-73.9691031094688,9I-AM-1014-02,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9615602805554,35A-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True,
-73.9598084794625,39A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.9746933852572,9C-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9645147011741,17I-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,True,False,
-73.9714089647431,14D-AM-1014-12,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False,
-73.9642379942652,17I-PM-1017-01,PM,2018-10-17,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9582850206205,39B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9582643954055,42A-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9771335416403,2E-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9692190295442,14F-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9736165917399,8D-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,False,True,False,False,False,chasing squirrel #3,False,False,False,False,False,False,False,False,
-73.9642288873015,22F-AM-1007-06,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,True,False,False,
-73.9528462779437,36I-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9609704650925,34B-AM-1013-03,AM,2018-10-13,Adult,Cinnamon,Above Ground,,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True,
-73.9534509627885,36I-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False,
-73.9577113026056,32G-PM-1013-02,PM,2018-10-13,Juvenile,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9808247660048,2A-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True,
-73.9591667162801,35D-PM-1013-07,PM,2018-10-13,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,True,False,True,False,
-73.9714243547433,8G-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9629383420274,29C-AM-1007-02,AM,2018-10-07,Adult,Black,Above Ground,,True,False,True,False,False,,False,True,False,False,False,False,False,True,
-73.9600964585868,36B-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,True,False,True,
-73.9713519158027,17B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False,
-73.953287300494,37H-PM-1006-04,PM,2018-10-06,,,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9626120417397,30C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9764016030666,4D-PM-1008-05,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.969485639023,18C-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9741621946917,11C-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9792091200122,2B-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False,
-73.9762257701293,9A-AM-1013-08,AM,2018-10-13,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9738481771673,7E-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,False,
-73.9629483374528,33A-PM-1018-03,PM,2018-10-18,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9718720403657,7G-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9583738783348,39B-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9551524422379,34H-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9770948563006,7B-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.9591957793992,36C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,True,False,True,True,,False,False,False,False,True,False,True,False,
-73.9700861859051,14E-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False,
-73.9672789573537,26A-PM-1006-02,PM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False,
-73.9710547484029,9F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9757215415855,2F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9735120882106,8E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,,False,False,False,False,False,False,False,False,
-73.9565684577989,36F-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9737872335563,8D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9786805884996,4B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False,
-73.9565533783499,40D-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9678937289837,16E-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False,
-73.9750463844984,2F-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9696517826558,14E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9635028497015,32A-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True,
-73.9674177504573,15G-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9681042612938,11I-PM-1012-04,PM,2018-10-12,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False,
-73.9667755678511,15H-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,oak tree,False,True,True,False,False,,False,False,False,False,False,False,False,True,
-73.9613351649026,31D-AM-1014-03,AM,2018-10-14,,Gray,Ground Plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9611368390233,22I-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9799311173259,2B-AM-1010-03,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9675198230918,17F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9786898656279,6A-AM-1006-08,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9755055978764,6D-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9734687538064,6F-PM-1008-04,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9542828053256,37G-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9792754037291,2C-AM-1010-08,AM,2018-10-10,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9626527908786,31B-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9702228131711,12F-PM-1007-12,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False,
-73.969105907,20B-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True,
-73.9719941577406,7G-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9531013359625,36I-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False,
-73.9757216124349,11A-PM-1013-05,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,digging,False,False,False,False,True,False,False,False,
-73.9664120826015,27A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,True,
-73.958060992131,32F-AM-1012-06,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9594120573719,26I-PM-1010-05,PM,2018-10-10,Adult,Gray,Above Ground,tree,False,False,True,False,True,,False,False,False,False,False,False,True,False,
-73.9665705456197,21D-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9796383715206,2B-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9697277998257,8H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,True,True,,False,False,False,False,False,False,True,False,
-73.958024711869,36D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9514111329059,42G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,True,
-73.9760801742337,3E-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9770235090023,9A-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9561887624471,38E-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,True,
-73.9676514056678,11H-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,True,False,False,
-73.9681093100008,11H-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False,
-73.9637279711853,30B-AM-1007-09,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,jumping b/w trees,False,False,False,False,False,False,False,False,
-73.9571233640232,41B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9698959071826,9H-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9708002461415,10F-PM-1019-10,PM,2018-10-19,Adult,Gray,Ground Plane,Arbor path & hill w/ bushes,True,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9578924882613,32G-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,True,False,False,True,
-73.9591695545875,35D-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9763116425885,4D-PM-1008-03,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9596006938677,25I-PM-1007-07,PM,2018-10-07,Adult,Gray,Above Ground,playing very high in tree w/ #8,False,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9609885686834,37A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.967042958599,17F-AM-1007-05,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,True,False,False,True,False,,False,False,False,True,False,False,True,False,
-73.9738611257716,10D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,True,False,False,True,
-73.9622030085794,32B-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,ran up a tree,True,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9785948413883,6A-PM-1012-01,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False,
-73.9718597156773,13C-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9616204569548,33B-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9772053786965,1E-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9666195118963,22C-PM-1006-10,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,False,False,
-73.9684758245091,24A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9706323458769,9G-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9699451196396,9H-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9761447791484,4D-PM-1008-02,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9700879096644,14E-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9717920322306,13D-AM-1014-10,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False,
-73.9533923917973,40G-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,large tree,False,False,True,True,False,,False,False,False,False,False,False,True,False,
-73.9773096718574,8A-AM-1013-06,AM,2018-10-13,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9738817388158,7E-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False,
-73.9532838338416,37H-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,Right behind fence of the conservatory,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9654093844049,20F-PM-1007-09,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False,
-73.9736543790582,1H-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9568143871234,32G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9701596268736,8H-PM-1014-09,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9637415893182,29B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.971791854883,17B-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,climbed a fence,True,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9699763667769,13E-PM-1008-11,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9547959269955,36H-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,,True,False,True,False,True,,True,True,False,False,False,False,True,False,
-73.9658443548822,19F-AM-1007-03,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False,
-73.960657061561,36A-PM-1013-08,PM,2018-10-13,,Gray,Ground Plane,"""FIELD""",True,False,False,False,False,running from #7,False,False,False,False,False,False,False,True,
-73.9581173730857,37D-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9586527721822,32F-PM-1008-08,PM,2018-10-08,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,True,False,
-73.9613862251332,32C-AM-1014-03,AM,2018-10-14,Adult,Gray,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,False,False,
-73.9746133058077,11B-PM-1014-04,PM,2018-10-14,,Gray,Ground Plane,,False,False,False,False,True,jumping,False,False,False,False,False,False,False,False,
-73.9623922773932,22H-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9731457102903,2H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9715466850324,6H-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True,
-73.9621066718851,34A-AM-1012-03,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,False,True,
-73.9631045499811,30B-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,True,True,True,,False,False,False,False,False,False,False,True,
-73.9708301070924,19A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,planting acorns,False,False,False,False,False,False,True,False,
-73.958317581802,33E-AM-1014-12,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,False,False,False,sleeping,False,False,False,False,False,False,False,False,
-73.9683994064731,9I-AM-1014-06,AM,2018-10-14,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False,
-73.9689781843873,9I-PM-1010-04,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9773529368499,7B-AM-1008-12,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.97035767623,9H-PM-1018-09,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False,
-73.978392591149,1D-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9704591091677,10G-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9705977059862,13E-AM-1017-09,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9753744539307,2F-PM-1014-12,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.956869086031,41C-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9740381194088,4G-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9764601882854,1F-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9676692772518,15G-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,False,False,
-73.9612349421547,36A-PM-1013-09,PM,2018-10-13,,Gray,Ground Plane,THICK UNDERGROWTH,True,False,False,False,False,,False,False,False,False,True,False,False,True,
-73.9709817796369,14D-PM-1019-07,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9673160165357,15G-PM-1019-12,PM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9676424599715,16F-AM-1008-01,AM,2018-10-08,Adult,Cinnamon,Ground Plane,near fence,False,False,False,False,True,,False,False,False,False,True,True,False,False,
-73.9641552070803,30B-AM-1007-05,AM,2018-10-07,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9672950266018,17F-PM-1020-01,PM,2018-10-20,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9681722244801,22B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,True,False,
-73.978400938697,2C-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False,
-73.9649827807341,21F-AM-1018-06,AM,2018-10-18,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True,
-73.9787040192473,2C-AM-1010-06,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,False,stood still & watched me then jumped on a fence and ran away,False,False,False,False,False,False,True,True,
-73.9603031059614,35C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9629615594409,32B-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9635689059841,30B-PM-1019-03,PM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9708083587471,19A-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
